shortcode,url,caption,date,location,likes
DRAC4QjAae1,https://www.instagram.com/p/DRAC4QjAae1/,"Bupati Lampung Selatan, H. Radityo Egi Pratama, S.Sos., M.M., menyambut gembira antusiasme warga. ""Luar biasa. Ini membuktikan semangat warga Lamsel. Ini adalah pesta dari kita, oleh kita, dan untuk kita. Seluruh rangkaian acara Lamsel Fest 2025 ini GRATIS dan TERBUKA UNTUK UMUM. Mari kita rayakan bersama,"" ujarnya, di siapkan 5.000 Pcs Jersey, Nomor dada (BIB) 6.000 Pcs dan Medali finisher 5.000 Pcs, semuanya GRATIS.

 #LamselFest2025 #HUT69LampungSelatan #TheCrownOfKrakatoa #PesonaLamsel  #FunRunLamsel",2025-11-13 14:53:33,,0
DQ_xo1mgQCp,https://www.instagram.com/p/DQ_xo1mgQCp/,"* Antusiasme publik menyambut Lamsel Fest 2025 meledak di luar ekspektasi, bahkan sebelum acara resmi dibuka. Sebuah video amatir yang viral hari ini (13/11) merekam kerumunan ribuan warga yang berjubel saat mengantri race pack untuk agenda Fun Run. Saking padatnya, perekam video terdengar berseru, ""Udah kayak bagi BLT, ikut Fun Run juga tuh!"".

#LamselFest2025 #HUT69LampungSelatan #TheCrownOfKrakatoa #PesonaLamsel  #FunRunLamsel",2025-11-13 12:22:54,,1
DQ_vrNWD9h5,https://www.instagram.com/p/DQ_vrNWD9h5/,"""Udah kayak bagi BLT!"" Begitu kata warga di lokasi. Rekaman ini menunjukkan antusiasme gila masyarakat untuk Lamsel Fest 2025. Baru antri Race Pack Fun Run aja udah seramai ini, di luar ekspektasi!

#LamselFest2025 #HUT69LampungSelatan #TheCrownOfKrakatoa #PesonaLamsel  #FunRunLamsel",2025-11-13 12:05:45,,0
DQ-7k7NEwWY,https://www.instagram.com/p/DQ-7k7NEwWY/,"Lamsel Fest 2025 is coming! Tanggal 14 sd 16 November 2025 di Lapangan Korpri, dengan sederet artis & performer kece, festival budaya, olahraga, dan UMKM terbesar akhir tahun! Jangan lewatkan, yuk kita ramaikan dan banggakan Lampung Selatan bersama! 
‎
#LamselFest2025 #HUT69LampungSelatan #TheCrownOfKrakatoa #PesonaLamsel  #proudtobelamsel",2025-11-13 04:30:30,,0
DQ-rGvyE_o6,https://www.instagram.com/p/DQ-rGvyE_o6/,"Lampung Selatan bersiap menyambut kemeriahan *Lamsel Fest 2025!*🎉Digelar pada *14 sd 16 November 2025 di Lapangan Korpri*, festival ini menghadirkan semangat budaya, olahraga, dan kebanggaan daerah, serta sederet artis & performer kece. Yuk, hadir dan ramaikan bersama, jadikan momen ini ajang kebersamaan dan inspirasi bagi kita semua! #LamselFest2025 #HUT69LampungSelatan #TheCrownOfKrakatoa #PesonaLamsel  #ProudToBeLamsel",2025-11-13 02:06:35,,0
DQ9bSlEjx4p,https://www.instagram.com/p/DQ9bSlEjx4p/,"Kemeriahan dan kebanggaan akan menyatu di *Lamsel Fest 2025!* Mulai dari *Jetski, 1500 Tari Tuping, hingga UMKM Expo*, semua jadi bukti semangat maju masyarakat Lampung Selatan. Tanggal 14 sd 16 November 2025 di *Lapangan Korpri* ayo hadir dan jadi bagian dari sejarah indah ini! ✨
‎
#LamselFest2025 #HUT69LampungSelatan #TheCrownOfKrakatoa #PesonaLamsel  #ProudToBeLamsel",2025-11-12 14:29:08,,0
DQ9XYT5D1kL,https://www.instagram.com/p/DQ9XYT5D1kL/,"Lamsel Fest 2025 is coming!* Tanggal 14 sd 16 November 2025 di Lapangan Korpri, dengan sederet artis & performer kece, festival budaya, olahraga, dan UMKM terbesar akhir tahun! Jangan lewatkan, yuk kita ramaikan dan banggakan Lampung Selatan bersama! 
 
#LamselFest2025 #HUT69LampungSelatan #TheCrownOfKrakatoa #PesonaLamsel  #ProudToBeLamsel",2025-11-12 13:54:58,,0
C6TfgulSDys,https://www.instagram.com/p/C6TfgulSDys/,"Hallo
Generasi Pesona Indonesia! 
Tabik Puun 🙌

Kali ini, Genpi Lampung Selatan lagi buka pendaftaran member baru nih. Bagi kalian yang memenuhi kriteria dan ingin bergabung untuk bersama-sama mengangkat potensi wisata, maupun potensi ekonomi kreatif di Kabupaten Lampung Selatan, boleh banget untuk mendaftar di Link, dan melakukan konfirmasi pendaftaran di nomor yang sudah tertera di flyer. 

Yuk, daftar 🙌

#genpilampungselatan #genpilamsel #genpilampung #genpiindonesia #pesonalamsel #lampungselatanamazing #lampungselatan",2024-04-28 12:07:15,,150
C6Lpu99Sd4i,https://www.instagram.com/p/C6Lpu99Sd4i/,"Tabikpun…

Pemilihan Muli Mekhanai Kabupaten Lampung Selatan th 2024 akan kembali di gelar oleh Dinas Pariwisata dan Kebudayaan Kabupaten Lampung Selatan.
Persiapkan diri kalian untuk menjadi peserta di ajang Pemilihan Muli Mekhanai Kabupaten Lampung Selatan 2024.

Info selengkapnya / Registrasi hubungi: 0813 7911 1998 ( Idkomsyah, SE., M.M. ) Atau 0852 6943 0736 ( Syamsul Nasri )

#lampungselatanamazing #wonderfullamsel #pesonalamsel #lampungselatan",2024-04-25 11:02:39,,9
Cwcf9W-yTAp,https://www.instagram.com/p/Cwcf9W-yTAp/,"KAWAI""
Jika Raden Intan II ""muda berjuang"" merebut kemerdekaan, Maka mari kita ""MUDA BERKARYA"" mengisi kemerdekaan itu.
Baju ini saya buat dan produksi masal karna terinspirasi dari bajunya pahlawan nasional dari Lampung yakni RADEN INTAN II.
Ya, Raden Intan II adalah salahsatu tokoh besar Indonesia yang saya kagumi dan menjadi inspirasi saya, kenapa?
Karna beliau adalah pahlawan yang masih muda (meninggal usia 22 tahun) yang rela meninggalkan masa mudanya untuk berjuang demi kemerdekaan orang banyak.

#budayalampung#senilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2023-08-27 10:50:23,,40
CwcbY_DSGWu,https://www.instagram.com/p/CwcbY_DSGWu/,"- JAMBEL -
Dari keresahan para pengrajin anyaman yang sepi pembeli, maka saya kolaborasikan antara anyaman bambu apus & sulaman benang emas (Tapis) dalam balutan JAMBEL.
Semoga ini menjadi salahsatu solusi bagi pengrajin anyaman, sehingga produk anyaman bisa lebih berkembang kedepannya dengan berbagai jenis produk sehingga bisa lebih meningkatkan perekonomian para pengrajin anyaman.
Kedepan, kami akan coba juga membuat produk dengan kolaborasi berbagai jenis kerajinan agar budaya terus lestari & Bergenerasi. Aamiin, semoga terlaksana. 🤲🤲
""Budaya Bergenerasi, Generasi Berbudaya""💪

-Salai Produksi Tukkus-
Jl. Lama no.26 RT.02/01
Desa Kuripan Kec.penengahan
Lampung selatan
0823 7961 7238

#budayalampung#senilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2023-08-27 10:10:28,,18
CZq_tbJA0es,https://www.instagram.com/p/CZq_tbJA0es/,"Kalau ngajak healing besti kalian ke Pantai apa Gunung?

Kalau ke @aranglampung udah pernah belum? Belum samaa ding dengan papmim 😀😀

Vt @meizijime 

Lokasi @aranglampung beach Merak Belantung Lampung Selatan Lampung

© All Rights and Credits reserved to the respective owner(s). Please contact us for credit or removal.

#selampung
#semestalampung
#dijadudi
#fotolampung
#lampung2022
#februariselampung 
#kaliandaig
#pesonalamsel",2022-02-07 09:55:27,,173
CXQIIClPvwm,https://www.instagram.com/p/CXQIIClPvwm/,"Menghealing sejenak menikmati keindahan alam Lampung 😍
.
Karya Hebat @biaqiashiramya
.
Tayang bareng keluarga @lensanuswantara
.
#lensanuswantara
#ln_20211127
#ln_biaqiashiramya
.
Kembangkan Nusantara Bersama Lensanuswantara
.
📍 Kalianda Lampung Selatan
.
========================================
Jangan lupa tag postinganmu dan bagikan keaslian Lampung yang keren banget bersama Aseli Lampung 😉. Tag @aselilampung, tambahkan hastag #aselilampung dan #aselijaklampung 👍👍👍
========================================
#lampung #lampungselatan #kalianda #pantai #laut #drone #natgeo #aselilampung #wisatalampung #pesonalamsel #wisatalamsel #aselijaklampung #explorelampung #lampungadventure #lampungkece #lampunghelau #lamsel #pantaiindonesia #lautindonesia #internationaldestination",2021-12-09 06:26:23,,9
CQ9VtLMFKeq,https://www.instagram.com/p/CQ9VtLMFKeq/,"""SAKAI WARISAN TUMBAI""
Kuy saksikan Si Bolang dari Lampung selatan
Hari Selasa, tgl 06 Juli 2021 pukul 12.00 wib Hanya di TRANS7

#budayalampung#senilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2021-07-05 20:13:13,,60
CQ9VSKSsPaZ,https://www.instagram.com/p/CQ9VSKSsPaZ/,"""SAKAI WARISAN TUMBAI""
Kuy saksikan Si Bolang dari Lampung selatan
Hari Selasa, tgl 06 Juli 2021 pukul 12.00 wib Hanya di TRANS7

#budayalampung#senilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2021-07-05 20:07:26,,56
CN8SFnws1fG,https://www.instagram.com/p/CN8SFnws1fG/,"""DISKON UNTUK SEDEKAH""
Salai Produksi TUKKUS memberikan Diskon Besar untuk pembelian produk Tukkus.
DISKON TERSEBUT BISA DI SEDEKAHKAN PEMBELI DI LINGKUNGANNYA MASING MASING atau dimanapun pembeli inginkan seperti ke Anak Yatim/piatu, Dhuafa, Guru Ngaji, atau bisa masjid di wilayahnya. Bisa juga dititipkan ke rumah produksi kami.
Daftar Diskon 👇👇 :
- Harga Rp.300.000 jadi Rp.200.000 (Diskon Rp.100.000 untuk sedekah)
- Rp.150.000 jadi Rp.100.000 (Diskon Rp.50.000)
- Rp.100.000 jadi Rp.75.000 (Diskon Rp.25.000)
- Rp.75.000 jadi Rp.55.000 (Diskon Rp.20.000)
- Rp.55.000 jadi Rp.40.000 (Diskon Rp.15.000).
Catatan:
*Promo ini terbatas & dimulai waktu postingan ini hingga waktu yg ditentukan (waktu akan di infokan).
*Diskon Sedekah tersebut 50% dari pembeli dan 50% dari rumah produksi Tukkus.

Salaam hormat & Semoga Bermanfaat 🙏🙏
SALAI PRODUKSI TUKKUS
Jl. Lama Desa Kuripan no.26 Rt.02/01
Kec.Penengahan Kab.Lampung Selatan
HP/WA: 082379617238

#budayalampung#senilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2021-04-21 20:46:05,,70
CNW2uAxAfMZ,https://www.instagram.com/p/CNW2uAxAfMZ/,"Ngelihat dari gimiknya sih, keknya mereka lagi bahas ketahanan pangan negara. Serius bener!

#pesonalampung #pariwisata #pariwisatalampung #pariwisatalamsel #ayodolan #jalanjalan #pesonalampung #pesonalamsel #wonderfulindonesia #wonderfullampung",2021-04-07 07:55:02,,103
CNT4HMIAdBP,https://www.instagram.com/p/CNT4HMIAdBP/,"Colorfull frames
Suddenly I have been driven back alone and I still find myself being surrounded by colorfull frames 

#pematangsunrise #lamsel #pesonaindonesia #ayodolan #traveling #travellampung #travelphotography #lampunghits #pesonalampung #pesonalampung #pesonaindonesia #pesonalamsel #wonderfulindonesia #wonderfullindonesia #wonderful_places",2021-04-06 04:09:29,,83
CI7FJs1lE07,https://www.instagram.com/p/CI7FJs1lE07/,"Viewnya bagusss 😊🍃
.

.
.
#pejuangbaper #baperparah #dagelan #dagelanjowo #pejuangsubuh #kangen #catatanfilm #pathdaylistory #quotesindonesia #quotesoftheday #lambenyinyir #videogalaubaper #prestigeholics #katakatacinta #kata2cewek #kata2sindiranbuatpacar #statuswhatsapp #whatsapp #storywhatsapp #pesonalamsel #exploreindonesia #explorelampung #explorelampungselatan #pesonalampung",2020-12-18 02:56:50,,28
CIXVbsXnX0u,https://www.instagram.com/p/CIXVbsXnX0u/,"""Budaya Indonesia, Identitas bangsa""

Indonesia kaya sumber daya
Dari alam hingga manusianya
Anggun budaya identitas bangsa
Lestarikan agar kita terus bermahkota

Indonesia butuh pemuda pemudi
Sebagai roda generasi kemajuan pertiwi
Agar terus berinovasi dalam produksi
Ini bukan tentang hasil dan pretasi
Tapi DEDIKASI ANAK NEGERI

Dunia niaga teruslah gencar
Agar ekonomi bangsa berjalan lancar
Bukan tentang usaha kecil atau besar
Tapi agar pembangunan terus berkobar

""Budaya Bergenerasi, Generasi Berbudaya""
Mari kita bangga akan produk indonesa

#budayalampung#senilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2020-12-04 06:09:57,,113
CFBK2C6jtZF,https://www.instagram.com/p/CFBK2C6jtZF/,"Pantai Tapak Kera Kalianda Lampung Selatan

#Repost @atent_
• • • • • •

Hari berganti angin tetap berhembus  cuaca berubah daun daun tetap tumbuh.
.
.
📌pantai tapak kera, kalianda, lampung selatan, lampung
.
#lampunggeh #lampung #pesonaindonesia #pesonaindonesiaofficial #pesonalampung #pesonalamsel #kalianda #lampunginsta #travelgram #lampunghits",2020-09-12 01:36:26,,120
B_O7p2UAlej,https://www.instagram.com/p/B_O7p2UAlej/,"Ada yang tau ini di mana?? Foto: @khaja_muda_lampung

Lokasi: #TuguRatoNago Taman Sahabat Kota Bumi, Lampung 
#Selampung
#SemestaLampung
#FotoLampung
#InfoWisata
#WisataLampung 
#Lampung2020

#lampungutara #genpilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel",2020-04-21 06:44:42,,577
B-HhH58JeGC,https://www.instagram.com/p/B-HhH58JeGC/,"#Repost @karamellaudi
• • • • • •
Krakatau Kahai Beach Hotel

Jika tidak bisa menjaga satu hati,bgaimana bisa mempertahankan dua cinta.. .
.
📍Kahai beach,kalianda Lamsel
📸 Riyantajuddin
.
wajahlampung #lampungexplore  #berandalampung #inilampungyay #ilovelampung #lampungmoment #selampung #lampungindonesia #pesonalampung #travellerlampung #jalanbareng #potretlampung #lampungpedia #pikniklampung #lampungeksis #sanaktraveller #petualanglampung #parapejalanlampung
#pesonalamsel #waterfall #holiday #lampunginsta #petualanglampung#kahaibeach #bangrepost #inilampung",2020-03-24 13:06:48,,41
B9ZFuBHHxxU,https://www.instagram.com/p/B9ZFuBHHxxU/,"Reposted from @rinjani14314 -  Kabupaten Lampung Selatan memiliki beragam pesona wisata yang tak kalah indahnya dengan daerah lain.
Semua dirangkum menjadi bagian dalam Pesona Indonesia.
.
.
📍Kab. Lampung Selatan
.
MDF📷@rinjani14314 @rifkiardijulian
FG🎥@sigit_a_nugroho @aeriallampung
.
#lampungselatanig #pariwisatalamsel #pesonalamsel #wonderfulkalianda #pesonalampung #lampungmoment #lampungeksis #lampungtourism #selampung #lampunggram #kalianda #kaliandaig #pariwisata #pariwisatalampung #medialampung #dronekalianda #gunungbatu #embebeach #eltykrakatoa #pulausebesi #pulauumang #pulaumengkudu #pantaiminangrua #waytwbingceppa #airterjunwaytayas #waybelerang #lampunggram #eksplorelampung",2020-03-06 12:22:40,,106
B8Y0SRXnFM6,https://www.instagram.com/p/B8Y0SRXnFM6/,"""Penjara Terburuk Adalah Pemikiran Sempit""

Lokasi:
Dusun Banyurip, Desa Kuripan kec.penengahan Lampung Selatan.

#genpilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2020-02-10 13:18:33,,38
B7uWzcEAaPo,https://www.instagram.com/p/B7uWzcEAaPo/,"#Repost @aeriallampung
• • • • • •
.
Sebuah perjalanan menyusuri keindahan wisata yang ada di Lampung Selatan.
Suguhan pesona alam dari air terjun hingga pasir putihnya mengajak kita untuk menikmatinya.

Yuk eksplorasi Lampung the treasure of Sumatra

@pariwisata_lampung
.
lagu by @nikki_nick04 Negeri Khayalan.
.
#aeriallampung #aerialvideo #beach #bricabsteadypro #bricaindonesia #djisparkindonesia #explorelamsel #exploreindonesia #globaltravelgram #indonesia #idtravelers #indonesiatravel #jalanjalankelampung #kalianda #lamsel #lampungthetreasureofsumatra #negeriyangindah #negerikhayalan #nickyastria #pariwisatalampung #pesonalamsel #sigitanugroho #wonderfulkalianda",2020-01-25 01:33:29,,15
B7tPPWRAvUN,https://www.instagram.com/p/B7tPPWRAvUN/,".
Sebuah perjalanan menyusuri keindahan wisata yang ada di Lampung Selatan.
Suguhan pesona alam dari air terjun hingga pasir putihnya mengajak kita untuk menikmatinya.
.
lagu by @nikki_nick04 Negeri Khayalan.
.
#aeriallampung #aerialvideo #beach #bricabsteadypro #bricaindonesia #djisparkindonesia #explorelamsel #exploreindonesia #globaltravelgram #indonesia #idtravelers #indonesiatravel #jalanjalankelampung #kalianda #lamsel #lampungthetreasureofsumatra #negeriyangindah #negerikhayalan #nickyastria #pariwisatalampung #pesonalamsel #sigitanugroho #wonderfulkalianda",2020-01-24 15:12:29,,36
B7pKLmMAudx,https://www.instagram.com/p/B7pKLmMAudx/,"Selamat Pagi
Kham Seunyinni
Tabik Pun..
.
Segarnya mandi
ditengah alam nan asri
.
Posted @withregram • @aeriallampung .
Dinginnya air pegunungan selalu mengundang kerinduan untuk selalu bercumbu bersama alam.
.
Lokasi Way Tayas Desa Pangkul Pesisir Kalianda.
.
@wonderful.kalianda
@pariwisata_lampung
@parekraf_ri
.
#aeriallampung #bpro5alphaedition #explore #exploreindonesia #globaltravelgram #hutankulestari #indonesia #indonesiatravel #indonesia_traveler #idtravelers #jalanjalankelampung #kalianda #lampung #lampungselatan #pariwisatalampung #pesonalampung #pesonalamsel #sigitanugroho #waytayas
#LampungYangBerjaya #Lampungthetreasureofsumatra #pesonaindonesia",2020-01-23 01:06:20,,123
B7naGGWAb5K,https://www.instagram.com/p/B7naGGWAb5K/,".
Dinginnya air pegunungan selalu mengundang kerinduan untuk selalu bercumbu bersama alam.
.
Lokasi Way Tayas Desa Pangkul Pesisir Kalianda.
.
#aeriallampung #bpro5alphaedition #explore #exploreindonesia #globaltravelgram #hutankulestari #indonesia #indonesiatravel #indonesia_traveler #idtravelers #jalanjalankelampung #kalianda #lampung #lampungselatan #pariwisatalampung #pesonalampung #pesonalamsel #sigitanugroho #waytayas",2020-01-22 08:46:54,,42
B7lsbN8gEpB,https://www.instagram.com/p/B7lsbN8gEpB/,".
Menyusuri pasir Pulau Mengkudu layaknya menyusuri kehidupan yang penuh dengan deburan problematika yang pasang surut.
.
Lokasi Pulau Mengkudu desa Totohardjo Lampung Selatan.
.
#aeriallampung #aerialvideo #beach #djisparkindonesia #drone_id #droneindonesia #dronevideo #explore #exploreindonesia #globaltravelgram #indonesia #indonesiatravel #indonesia_traveler #idtravelers #jalanjalankelampung #kalianda #lampung #lampungthetreasureofsumatra #lampungselatan #mengkudu #mengkuduisland #pariwisataindonesia #pariwisatalampung #pariwisatalamsel #pesonaindonesia #pesonalampung #pesonalamsel #pulaumengkudu #sigitanugroho #wonderfulindonesia",2020-01-21 16:49:24,,48
BuJi2M4nxl4,https://www.instagram.com/p/BuJi2M4nxl4/,"Coming Soon!
Destinasi Wisata Baru Lampung Selatan.. #genpilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#gonevacations",2019-02-21 15:38:39,,91
BtMxbNTnTk5,https://www.instagram.com/p/BtMxbNTnTk5/,"ini bukan lukisan loh..
Saya menyebutnya ""Hutan Mini"".
Aslinya lebih sejuk banget kalo liatnya, kalo puto mah biasa aja ini karna kamira hape saya kurang kece..
😄😄😄
Loc.Lubuk Kec.Kalianda Lamsel #genpilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#GoneVacations",2019-01-29 01:11:45,,72
BtLtI0hn3pn,https://www.instagram.com/p/BtLtI0hn3pn/,"""Tukkus""
Adalah penutup kepala khas Lampung.
Tukkus ini kami bandrol Cuma Rp.125 rb aja.
Harga tukkus mulai dari 55rb, 65rb, 75rb, 95rb, 125rb - 300rb sesuai warna dan bahan..
Tersedia no.ukuran:
dewasa 5,6,7,8,9 & All Size
Anak-anak 2,3,4,5 & All Size
Bisa kirim lewat paket JNE, TIKI dll..
Jika berminat silahkan pesan melalui WA atau datang langsung ke rumah produksi TUKKUS:
""Rumah Akar Raja Baca""
Jl. Lama
Desa Kuripan no.26 Rt.02/01
kec.penengahan Lampung Selatan.
Hp & WA : 082379617238

#tukkus#pecilampung#topilampung#penutupkepalakhaslampung#lampung#tapislampung#lampungselatan#senibudayalampung#souvenirlampung#oleholehlampung#explorelampung#wisatalampung#kerajinantanganlampung#tapislampung#pesonalampung#genpilampung#lampunggham#pesonaindonesia#lampungcraft#oleholehlampung#explorelampung#wisatalampung#kerajinantanganlampung#tapislampung#pesonalampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#GoneVacations",2019-01-28 15:15:03,,59
BmNrhfdh3P3,https://www.instagram.com/p/BmNrhfdh3P3/,"Janji yang kamu katakan dulu, tenggelam juga menemui ajalnya menjelang malam.
Rupanya aku terlalu pagi mencintaimu 🖖🖖🖖 #riseandshine #sunrise #kaliandaig #kalianda #kaliandahits #kaliandacity #pesonaindonesia #pesonalampung #pesonalamsel",2018-08-08 09:59:40,,16
BiEtWMHg9JS,https://www.instagram.com/p/BiEtWMHg9JS/,"Senja di pantai Belebuk - Bakauheni.
Lampung Selatan
INDONESIA

#genpilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#GoneVacations",2018-04-27 12:16:51,,52
BiB8GA7AOJ2,https://www.instagram.com/p/BiB8GA7AOJ2/,"Cukup syair yang berdarah darah
Cukup lembayung yang memerah
Tapi aku takkan diam dan pasrah
Jika harus terpisah.

Biarlah lenyap Kidung Pamungkasku
Biarlah mati tanpa sakti beradu
Biarlah raga di rajam pilu rindu
Tapi kau tetap kekasihku
Takkan kulepas seujung kuku

Aku takkan pulang sebelum terbenam
Aku takkan mundur sebelum tertidur
Biar, jika memang batara menghukum raga
Tapi takkan kubiarkan memisahkan cinta.

Loc: Pantai Belebuk - Dibawah kaki gunung Rajabasa Lampung Selatan.

#genpilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#GoneVacations",2018-04-26 10:28:00,,58
Bh_TiDbgWyZ,https://www.instagram.com/p/Bh_TiDbgWyZ/,"""Pulau Sekepol""
Pulau kecil ini menjadi salah satu saksi sejarah di masa penjajahan Belanda, karna pulau ini menjadi salah satu tempat perlabuhan kapal kapal Belanda pada masa itu.
Tak hanya sejarahnya,,namun keindahannya juga luar biasa indah.
""Sekepol"" di ambil dari bahasa Lampung yg berarti ""Segenggam"". Karna mungkin pulau ini hanya pulau kecil, namun keindahannya Besar tidak sekecil namanya.
Pulau ini berdampingan sangat dekat dengan pulau Mengkudu yang juga mempesona. Didalam pulau ini begitu indah dengan air yang jernih,kitapun bisa menikmati Sunrise dan Sunset yg begitu indah..
Untuk ke pulau sekepol dan mengkudu bisa melewati beberapa rute, Dari desa Kunjir, Pantai Minang Khua, yang paling terdekat dari ""Pantai Belebuk"" Desa Totoharjo Kec.Bakauheni. untuk sewa perahu trip Belebuk-Sekepol_Mengkudu Rp.20-25rb/orang PP.

#genpilampung#lampunggham#lampung#kelilinglampung#ilovelampung#lampungkeren#explorelampung#visitlampung#instalampung#lampunginsta#mtmalampung#lampungevent#lampungpunyacerita#insidelampung#lampunggeh#bandarlampung#radenintan#lampungselatan#lamsel#sumatera#mytripmyadventure#pesonaindonesia#exloreindonesian#pesonalamsel#indonesia_photography#indonesia#provinsilampung#lampunggeh#travelling_indonesiaku#GoneVacations",2018-04-25 09:55:05,,66
